record_id,years_experience,expected_salary_k,age,weekly_hours,num_applications,gender,job_level,industry,city,education_level,political_affiliation,expected_title,skills,education_ordinal,job_level_ordinal,ground_truth_jd_id
REC_03109,1.0,17.0,25.0,48.7,5.0,Female,Junior,FinTech,Xi'an,Master's,Non-affiliated,Blockchain Developer,"R, Web3.js, Logistic Regression, Risk Assessment, Payment Gateways, M&A",2.0,1,JD_1118
REC_03110,15.0,25.0,37.0,40.8,8.0,Male,Lead,Media,Beijing,Bachelor's,CPC Member,Social Strategist,"Wwise/FMOD, Recommendation Systems, FFmpeg, Copyright Law, DSP",1.0,4,JD_0995
REC_03111,3.0,15.0,,46.7,8.0,Female,Mid-level,Education Technology,Guangzhou,High School,Non-affiliated,Data Curriculum Scientist,"Wireframing, Curriculum Development, User Research, Roadmapping, Python, LTI Standards",0.0,2,JD_0670
REC_03112,15.0,30.0,37.0,44.3,7.0,Male,Lead,FinTech,Wuhan,Bachelor's,Non-affiliated,Actuarial Scientist,"Corporate Finance, Stochastic Calculus, XGBoost, M&A, Ethereum",1.0,4,JD_1631
REC_03113,1.0,14.0,24.0,45.6,12.0,Male,Junior,Media,Hangzhou,Bachelor's,CPC Member,Social Strategist,"Audience Segmentation, SQL, Communication, Copywriting, Budgeting",1.0,1,JD_0706
REC_03114,5.0,20.0,29.0,51.9,10.0,Male,Mid-level,Education Technology,Wuhan,Bachelor's,Non-affiliated,Instructional Designer,"Experimental Design, Agile/Scrum, Python, Game Design, Behavioral Psychology, Scheduling Algorithms, Multimedia, Communication",1.0,2,JD_0236
REC_03115,2.0,20.0,25.0,34.7,10.0,Male,Mid-level,Retail,Wuhan,Bachelor's,CPC Member,Loss Prevention Spec,"Supply Chain, Marketing Analytics, ERP Systems, Visual Merchandising, Procurement, Operations Research",1.0,2,JD_0846
REC_03116,7.0,28.0,32.0,44.7,9.0,Male,Mid-level,Manufacturing,Beijing,Bachelor's,CPC Member,Factory Smart Consultant,"Industrial Networks, Digital Twin, Robotics Programming, Six Sigma, Signal Processing",1.0,2,JD_1248
REC_03117,6.0,37.0,31.0,40.7,9.0,Male,Senior,Manufacturing,Hangzhou,Master's,Non-affiliated,IIoT Integrator,"Edge Computing, Design of Experiments (DOE), IoT Architecture, Production Planning, Computer Vision, Six Sigma",2.0,3,JD_1306
REC_03118,0.0,9.0,,48.7,8.0,Male,Junior,Real Estate,Tianjin,Bachelor's,CPC Member,GIS Specialist (RE),"Web GIS, Product Management, Procore, Agile, Earned Value Management, Financial Modeling",1.0,1,JD_0003
REC_03119,8.0,30.0,30.0,,12.0,Male,Lead,Media,Tianjin,Master's,Non-affiliated,Sound Engine Dev,"DSP, Recommendation Systems, Budgeting, Broadcast Engineering, CDN Architecture, Social Media Analytics",2.0,4,JD_0839
REC_03120,1.0,,25.0,38.3,9.0,Male,Junior,Manufacturing,Nanjing,High School,Democratic Party Member,Automation Architect,"Excel, Industrial Networks, Robotics Programming, Minitab, Machine Learning, Problem Solving",0.0,1,JD_1911
REC_03121,10.0,30.0,39.0,42.6,4.0,Male,Senior,Healthcare,Zhengzhou,Bachelor's,Non-affiliated,Biostatistician,"Linux/Unix, SAS, Security, Epidemiology, SQL Tuning",1.0,3,JD_1064
REC_03122,13.0,35.0,38.0,61.8,12.0,Female,Manager,Energy,Tianjin,Master's,Non-affiliated,Reservoir Engineer,"Time Series Analysis, ESG Reporting, Carbon Auditing, Reservoir Simulation, Financial Modeling, Environmental Science, PSCAD/PSS®E, Health & Safety Regulations",2.0,5,JD_1595
REC_03123,10.0,25.0,34.0,45.2,6.0,Female,Lead,Gaming,,,CPC Member,Monetization Analyst,"Python, Cloud Architecture (AWS), Narrative Design, GPU Profiling, Live Operations, Computer Graphics, Communication",,4,JD_1199
REC_03124,17.0,55.0,45.0,48.1,14.0,Female,Director,Real Estate,Tianjin,High School,Non-affiliated,PropTech Product Mgr,"Revit, Due Diligence, Corporate Finance, Financial Analysis, Earned Value Management, Risk Modeling, Agile",0.0,6,JD_0334
REC_03125,6.0,,29.0,53.1,10.0,Female,Senior,Telecom,Wuhan,Master's,Non-affiliated,Fiber Planner,"DSP, Network Slicing, GIS (ArcGIS/QGIS), Signal Processing, Linux, OSP Design, API Development, Troubleshooting",2.0,3,JD_0004
REC_03126,2.0,14.0,30.0,38.0,5.0,Male,Junior,E-Commerce,Chengdu,Bachelor's,CPC Candidate,Optimizer Conversion,"ERP Systems, Growth Marketing, Elasticsearch, PIM systems, Demand Forecasting",1.0,1,JD_1387
REC_03127,,35.0,,34.4,10.0,Male,Lead,Energy,Tianjin,,Non-affiliated,HSE Compliance Lead,"Power System Dynamics, Energy Markets, Economics, Python, Data Analysis, Time Series Forecasting",,4,JD_0041
REC_03128,6.0,15.0,31.0,,6.0,Male,Mid-level,Logistics,Tianjin,Bachelor's,CPC Member,Warehouse Sys Analyst,"Kafka, Excel/VBA, Optimization Algorithms, Logistics Coordination, Negotiation, IoT Security",1.0,2,JD_0926
REC_03129,0.0,16.0,26.0,46.1,7.0,Male,Junior,Manufacturing,Suzhou,Bachelor's,CPC Member,IIoT Integrator,"Quality Assurance, Six Sigma Black Belt, Risk Management, Manufacturing Execution Systems (MES), Supply Chain Mapping, Problem Solving",1.0,1,JD_1265
REC_03130,3.0,10.0,29.0,42.0,12.0,Male,Junior,FinTech,Chongqing,Master's,Non-affiliated,Investment Banker,"Corporate Finance, Logistic Regression, NetworkX, Microservices, Kdb+/Q, Risk Assessment, Anomaly Detection",2.0,1,JD_0157
REC_03131,2.0,15.0,27.0,,7.0,Male,Mid-level,FinTech,Beijing,Bachelor's,Non-affiliated,Scientist Actuarial,"Time Series Analysis, Financial Risk Management, Microservices, Web3.js, XGBoost",1.0,2,JD_0303
REC_03132,5.0,30.0,29.0,34.9,5.0,Male,Senior,Gaming,Chengdu,Ph.D.,CPC Member,Gameplay Programmer,"Cloud Architecture (AWS), GPU Profiling, Data Analysis, Databases, C#",3.0,3,JD_0635
REC_03133,2.0,25.0,26.0,43.0,15.0,Female,Mid-level,Media,Shenzhen,High School,CPC Member,Digital Rights Manager,"RF Engineering, Social Media Analytics, Communication, Java/Go, DRM Technologies, Video Routing, Copywriting",0.0,2,JD_0650
REC_03134,1.0,15.0,30.0,50.7,11.0,Female,Junior,Gaming,,,CPC Member,Server Infra Eng,"Data Analysis, Communication, DirectX/Vulkan, 3D Math, Game Engines, Economy Modeling",,1,JD_1441
REC_03135,4.0,22.0,31.0,47.8,12.0,Female,Mid-level,Media,,Ph.D.,Non-affiliated,AdTech Systems Arch,"Social Media Analytics, Deep Learning, RF Engineering, Java/Go, Acoustics, Copyright Law",3.0,2,JD_1659
REC_03136,0.0,11.0,27.0,37.3,7.0,Male,Junior,Gaming,Nanjing,Master's,CPC Candidate,Narrative Technical,"User Research, Logic Design, Game Engines, Reverse Engineering, Wireframing, Go",2.0,1,JD_0780
REC_03137,,34.0,29.0,,12.0,Female,Senior,E-Commerce,,Bachelor's,Non-affiliated,Warehouse Automation Dev,"C++, Vector Databases, Tableau, Data Analysis, Taxonomy, Qualitative Research, IoT",1.0,3,JD_0495
REC_03138,5.0,14.0,31.0,38.1,6.0,Male,Mid-level,Healthcare,Shanghai,Bachelor's,CPC Member,Medical Imaging Researcher,"Linux/Unix, Mobile Development, WebRTC, Health Informatics, System Architecture",1.0,2,JD_0511
REC_03139,6.0,,31.0,40.6,7.0,Female,Senior,Retail,Hangzhou,High School,CPC Candidate,Store Planner,"Inventory Planning, Supply Chain, Strategy Development, Marketing Analytics, Category Management, SPSS, Physical Security",0.0,3,JD_0920
REC_03140,5.0,24.0,32.0,50.5,7.0,Female,Mid-level,Telecom,Beijing,Ph.D.,Non-affiliated,RF Optimization Eng,"Information Theory, OSS/BSS Systems, Network Security, Telecom Standards, Atoll / Mentum Planet, Networking (QoS), Java",3.0,2,JD_1876
REC_03141,5.0,40.0,27.0,39.9,7.0,Female,Senior,Retail,Chengdu,Bachelor's,Non-affiliated,Systems POS Dev,"Procurement, Omnichannel Retail, Networking, Data Visualization, Python, Survey Design, Operations Research, Negotiation",1.0,3,JD_0170
REC_03142,1.0,8.0,28.0,43.9,,Female,Junior,Education Technology,Shanghai,Bachelor's,CPC Member,Student Success Analyst,"Java/C#, Communication, Multimedia, Scheduling Algorithms, HCI",1.0,1,JD_0297
REC_03143,1.0,15.0,23.0,47.9,9.0,Male,Junior,E-Commerce,Shanghai,Ph.D.,Non-affiliated,LTV Analyst,"Digital Marketing, Data Governance, Vector Databases, Machine Learning, Warehouse Management Systems, Figma, NLP, A/B Testing",3.0,1,JD_0277
REC_03144,5.0,20.0,28.0,54.8,4.0,Female,Senior,Real Estate,Shenzhen,Master's,CPC Member,Investment Analyst,"Python (GeoPandas), Environmental Regs, Argus, Underwriting, Python/R, BMS Systems, Valuation, Revit",2.0,3,JD_0568
REC_03145,7.0,34.0,,47.0,9.0,Female,Senior,Gaming,Suzhou,Master's,Non-affiliated,Monetization Analyst,"Shader Programming, Agile, Adobe Suite, User Research, Scripting (Lua/Python)",2.0,3,JD_0258
REC_03146,8.0,25.0,,31.5,6.0,Male,Senior,Healthcare,Wuhan,,CPC Member,Genomic Data Specialist,"System Architecture, GATK, PyTorch, Network Security, IoT Integration, SAS",,3,JD_1175
REC_03147,0.0,18.0,24.0,45.3,6.0,Female,Junior,Real Estate,,Bachelor's,CPC Candidate,RE Portfolio Strategist,"Financial Modeling, Underwriting, Earned Value Management, Lease Administration, Portfolio Management",1.0,1,JD_1034
REC_03148,5.0,25.0,28.0,47.7,9.0,Female,Mid-level,Media,,High School,CPC Member,AdTech Systems Arch,"Tableau, Audience Segmentation, Networking, Recommendation Systems, DRM Technologies, SQL, Houdini/Maya",0.0,2,JD_0650
REC_03149,7.0,45.0,32.0,,7.0,Female,Lead,Healthcare,Changsha,Bachelor's,Non-affiliated,Clinical Trial Coordinator,"Mobile Development, EDC Systems, GCP, GATK, SAS, SQL Tuning, WebRTC, Data Integration",1.0,4,JD_1798
REC_03150,5.0,40.0,28.0,48.7,3.0,Female,Senior,Energy,,Bachelor's,CPC Member,Reservoir Engineer,"ESG Reporting, Decline Curve Analysis, Detail Oriented, Data Analysis, Time Series Analysis, Control Systems",1.0,3,JD_1473
REC_03151,9.0,45.0,29.0,38.0,7.0,Male,Lead,E-Commerce,Tianjin,Master's,CPC Candidate,Chain Supply Planner,"SQL, UX Strategy, Data Visualization, Copywriting, Tableau",2.0,4,JD_0168
REC_03152,7.0,13.0,36.0,42.9,4.0,Male,Mid-level,Logistics,Beijing,,CPC Member,International Trade Comp,"Vendor Management, IoT Security, Compliance, GIS, Incoterms, IoT Platforms, Data Analysis, S&OP Process",,2,JD_0275
REC_03153,5.0,25.0,30.0,47.1,12.0,Female,Mid-level,Telecom,Nanjing,Master's,Non-affiliated,VoIP Admin,"MATLAB, RF Engineering, Operations Management, OSP Design, OSS/BSS Systems, Penetration Testing",2.0,2,JD_1876
REC_03154,9.0,28.6,37.0,34.9,10.0,Male,Senior,Energy,Nanjing,Bachelor's,CPC Member,Smart Grid Engineer,"Detail Oriented, Auditing, Plant Operations, MATLAB, Power Systems Engineering, Consulting, Algorithmic Trading",1.0,3,JD_0061
REC_03155,2.0,13.0,25.0,40.1,8.0,Female,Mid-level,E-Commerce,Chengdu,Master's,Non-affiliated,Warehouse Automation Dev,"ERP Systems, Data Governance, Optimizely, Cohort Analysis, Figma, Python, Web Analytics, HTML/CSS",2.0,2,JD_0643
REC_03156,5.0,14.0,,44.2,5.0,Male,Mid-level,FinTech,Chengdu,,Non-affiliated,Developer Blockchain,"Corporate Finance, Microservices, C++, Credit Risk Modeling, Cryptography",,2,JD_0303
REC_03157,7.0,20.0,31.0,39.7,7.0,Female,Mid-level,Education Technology,,High School,Non-affiliated,Gamification Expert,"Multimedia, Database Design, UI/UX Design, Cloud Computing, R, Training, Algorithm Design, Psychometrics",0.0,2,JD_0670
REC_03158,7.0,15.0,29.0,40.4,14.0,Female,Mid-level,Healthcare,Beijing,Bachelor's,CPC Member,Genomic Data Analyst,"Study Design, Data Privacy, System Architecture, Patient Recruitment, EHR/EMR Systems, EDC Systems",1.0,2,JD_0511
REC_03159,6.0,25.0,31.0,46.5,10.0,Female,Mid-level,Manufacturing,Changsha,,CPC Member,IIoT Integrator,"Data Analysis, Production Planning, C++, Quality Assurance, Design of Experiments (DOE), SCADA",,2,JD_0328
REC_03160,2.0,,23.0,48.4,15.0,Male,Junior,E-Commerce,Zhengzhou,Bachelor's,Non-affiliated,Search Relevance Engineer,"SEO/SEM, Google Analytics, Customer Analytics, ERP Systems, Excel, Spark, Taxonomy, C++",1.0,1,JD_0039
REC_03161,10.0,35.0,37.0,49.3,8.0,Female,Senior,Manufacturing,Hangzhou,Bachelor's,Non-affiliated,Integrator IIoT,"Robotics Programming, Process Improvement, IoT Architecture, Digital Twin, ERP/MRP Systems, Data Analysis, Signal Processing, Six Sigma",1.0,3,JD_1585
REC_03162,1.0,14.4,25.0,42.7,7.0,Female,Junior,FinTech,Chongqing,Bachelor's,CPC Member,Quantitative Analyst,"Solidity, Algorithmic Trading, Financial Modeling, Corporate Finance, Cryptography",1.0,1,JD_1118
REC_03163,,35.0,33.0,48.6,9.0,Female,Senior,Logistics,Suzhou,Bachelor's,Democratic Party Member,Warehouse Sys Analyst,"Trade Compliance, WMS (Manhattan/Blue Yonder), Spark, Supply Chain Management, ERP Systems, Incoterms",1.0,3,JD_1589
REC_03164,5.0,14.0,29.0,46.3,8.0,Male,Mid-level,Retail,Changsha,,CPC Candidate,Loss Prevention Spec,"SPSS, Data Analysis, Procurement, Visual Merchandising, Data Entry",,2,JD_0546
REC_03165,0.0,10.0,24.0,38.4,9.0,Male,Junior,Manufacturing,Chongqing,Bachelor's,CPC Member,Predictive Maint Eng,"Digital Twin, Financial Analysis, Production Planning, SPC, ERP/MRP Systems, Spectroscopy",1.0,1,JD_0254
REC_03166,2.0,15.0,29.0,40.3,10.0,Male,Junior,Real Estate,Changsha,Master's,Non-affiliated,Product PropTech Mgr,"Due Diligence, 3D Modeling, Data Visualization, UX/UI, Argus, Underwriting, BMS Systems",2.0,1,JD_0673
REC_03167,2.0,15.0,26.0,50.9,6.0,Female,Junior,Real Estate,Shanghai,Master's,,RE Portfolio Strategist,"Python, Environmental Regs, Network Security, Product Management, UX/UI",2.0,1,JD_0673
REC_03168,6.0,23.0,30.0,44.9,8.0,Male,Mid-level,Manufacturing,Xi'an,Bachelor's,Non-affiliated,Lean Six Sigma Lead,"Excel, Signal Processing, ROS, MQTT/OPC-UA, Digital Twin, Industrial Networks, Design of Experiments (DOE)",1.0,2,JD_0177
REC_03169,5.0,36.0,30.0,47.1,9.0,Female,Senior,Healthcare,Guangzhou,Bachelor's,CPC Candidate,Telemedicine Engineer,"Biostatistics, Computer Vision, PyTorch, Deep Learning, Epidemiology, Security, JavaScript, Data Integration",1.0,3,JD_0918
REC_03170,10.0,35.0,36.0,52.3,3.0,Male,Senior,Gaming,Chongqing,Master's,CPC Member,Gameplay Programmer,"A/B Testing, DirectX/Vulkan, Adobe Suite, Unreal Engine, Game Engines, Computer Graphics",2.0,3,JD_0258
REC_03171,6.0,40.0,,53.8,9.0,Male,Senior,Healthcare,Wuhan,Master's,Non-affiliated,Privacy Patient Officer,"Medical Imaging (DICOM), Risk Management, Clinical Trials, HIPAA/HITECH, Epidemiology, HL7/FHIR, SQL Tuning, SAS",2.0,3,JD_1737
REC_03172,7.0,25.0,,46.8,11.0,Female,Mid-level,Energy,Changsha,Master's,Non-affiliated,Renewable Analyst,"Carbon Accounting, Auditing, PSCAD/PSS®E, Data Analysis, Control Theory, Regulatory Frameworks",2.0,2,JD_0471
REC_03173,7.0,25.0,33.0,45.5,7.0,Male,Mid-level,FinTech,Nanjing,Ph.D.,,Fraud Analyst,"Cryptography, PCI-DSS, Regulatory Compliance, Kdb+/Q, Actuarial Modeling, Anomaly Detection, Java",3.0,2,JD_0303
REC_03174,0.0,9.0,21.0,44.4,4.0,Female,Junior,Logistics,Shenzhen,Master's,CPC Member,Inventory Controller,"Supply Chain Management, Logistics Planning, Supply Chain Law, Physical Security, Spark, HTS Classification",2.0,1,JD_1839
REC_03175,,25.0,30.0,50.1,10.0,Male,Mid-level,FinTech,Nanjing,Bachelor's,CPC Member,Fraud Analyst,"Stress Testing, Ethereum, Fraud Detection, M&A, Market Microstructure, R",1.0,2,JD_0303
REC_03176,10.0,40.0,,48.7,8.0,Female,Director,E-Commerce,Tianjin,Master's,Non-affiliated,Hacker Growth,"Warehouse Management Systems, Copywriting, Data Governance, Google Analytics, Digital Marketing",2.0,6,JD_1901
REC_03177,12.0,20.0,35.0,,7.0,Male,Senior,Real Estate,Nanjing,Master's,CPC Member,Valuation Analyst,"Due Diligence, AutoCAD, Macroeconomics, Earned Value Management, Risk Modeling, Construction Knowledge",2.0,3,JD_0568
REC_03178,1.0,5.0,26.0,41.0,8.0,Female,Intern,Telecom,Tianjin,Master's,CPC Candidate,Billing Analyst,"Spectrum Analysis, Leadership, Technical Writing, Excel, 5G Architecture",2.0,0,JD_0100
REC_03179,3.0,15.0,26.0,35.9,10.0,Female,Junior,E-Commerce,Tianjin,Bachelor's,CPC Member,Supply Chain Planner,"IoT, ERP Systems, Data Analysis, Journey Mapping, UX Research",1.0,1,JD_0359
REC_03180,12.0,45.0,35.0,35.2,9.0,Male,Lead,Gaming,Suzhou,High School,CPC Member,Monetization Analyst,"Excel, GPU Profiling, Economy Modeling, Communication, SQL",0.0,4,JD_0373
REC_03181,7.0,23.0,36.0,43.9,11.0,Female,Senior,Telecom,Changsha,Bachelor's,Non-affiliated,Developer OSS/BSS,"Safety Compliance, GIS (ArcGIS/QGIS), Signaling Security, Revenue Assurance, Troubleshooting, RF Engineering",1.0,3,JD_0489
REC_03182,11.0,49.0,40.0,42.0,5.0,Male,Director,FinTech,Xi'an,Bachelor's,Non-affiliated,Actuarial Scientist,"Cryptography, Stress Testing, Ethereum, Credit Risk Modeling, Time Series Analysis, PCI-DSS, Algorithmic Trading",1.0,6,JD_1155
REC_03183,10.0,40.0,34.0,39.8,,Male,Senior,FinTech,Shenzhen,High School,CPC Member,Risk Manager,"Actuarial Modeling, Anomaly Detection, Python, Statistical Theory, Financial Modeling, Auditing",0.0,3,JD_1564
REC_03184,1.0,5.0,28.0,46.7,5.0,Male,Intern,Gaming,Shenzhen,Bachelor's,CPC Member,Server Infra Eng,"C++, Game Theory, User Research, Assembly, Go, NLP",1.0,0,JD_1957
REC_03185,6.0,40.0,34.0,35.4,2.0,Female,Senior,Healthcare,,Bachelor's,CPC Member,Medical Imaging Researcher,"Epidemiology, EHR/EMR Systems, Cloud Computing (AWS/Azure), Compliance Auditing, Health Informatics, Genetics, SQL, Data Privacy",1.0,3,JD_1737
REC_03186,3.0,,27.0,40.4,5.0,Female,Junior,FinTech,Beijing,Master's,Non-affiliated,Risk Head of,"Microservices, Regulatory Compliance, R, Risk Assessment, C++, Credit Risk Modeling, Python",2.0,1,JD_0002
REC_03187,6.0,25.0,35.0,30.9,8.0,Male,Senior,Logistics,Chongqing,Bachelor's,Non-affiliated,Supply Chain Security,"Process Optimization, Logistics Coordination, Compliance, Incoterms, Urban Logistics, EDI, Vendor Management, Spark",1.0,3,JD_0379
REC_03188,1.0,15.6,26.0,50.5,8.0,Male,Junior,Energy,Wuhan,Ph.D.,Non-affiliated,Renewable Analyst,"Thermodynamics, SQL, Power Systems Engineering, Reservoir Simulation, Leadership, Auditing",3.0,1,JD_0296
REC_03189,3.0,15.0,29.0,42.4,3.0,Male,Junior,Energy,Suzhou,Master's,CPC Candidate,Smart Grid Engineer,"Power System Dynamics, Economics, Research, Time Series Forecasting, Carbon Auditing, Regulatory Frameworks",2.0,1,JD_0296
REC_03190,9.0,32.0,30.0,41.1,7.0,Male,Lead,Telecom,Tianjin,Master's,Non-affiliated,Spectrum Manager,"Microservices, Telecom Standards, RF Engineering, Network Slicing, Atoll / Mentum Planet, Safety Compliance, Linux",2.0,4,JD_0611
REC_03191,18.0,54.0,43.0,,9.0,Male,Manager,Education Technology,Xi'an,Master's,,Scientist Learning,"Data Analysis, Educational Data Mining, Python, Multimedia, Communication, Machine Learning, SQL",2.0,5,JD_0944
REC_03192,14.0,45.0,42.0,35.9,9.0,Female,Lead,Manufacturing,Beijing,Bachelor's,Non-affiliated,Materials Scientist,"Automation, Spectroscopy, Chemistry, C++, Design of Experiments (DOE), MQTT/OPC-UA",1.0,4,JD_1410
REC_03193,3.0,18.0,26.0,49.7,11.0,Male,Junior,E-Commerce,Changsha,,CPC Candidate,Personalization Specialist,"ROS, SQL, Learning to Rank, Growth Marketing, Cohort Analysis, Taxonomy, Excel",,1,JD_0433
REC_03194,5.0,,29.0,33.8,12.0,Female,Senior,Retail,Shenzhen,Master's,Non-affiliated,CRM Data Analyst,"Inventory Planning, SQL, Vendor Management, Auditing, Data Entry",2.0,3,JD_0170
REC_03195,9.0,30.0,34.0,45.2,10.0,Female,Senior,Logistics,Shenzhen,Bachelor's,Non-affiliated,Inventory Controller,"IoT Platforms, Kafka, C++, Operations Research, Physical Security",1.0,3,JD_0286
REC_03196,2.0,25.0,27.0,46.1,5.0,Female,Mid-level,Energy,Shenzhen,Master's,,Renewable Specialist,"Regulatory Frameworks, Risk Management, Auditing, Algorithmic Trading, Troubleshooting, SQL, Big Data (Spark), Power System Dynamics",2.0,2,JD_0471
REC_03197,6.0,35.0,34.0,49.0,5.0,Male,Senior,Real Estate,Wuhan,Ph.D.,Non-affiliated,RE Portfolio Strategist,"Environmental Regs, Corporate Finance, BIM Coordination, Revit, Spatial Databases",3.0,3,JD_1861
REC_03198,7.0,50.0,33.0,42.7,6.0,Male,Lead,Manufacturing,Nanjing,Ph.D.,CPC Member,Predictive Maint Eng,"Production Planning, C++, Manufacturing Execution Systems (MES), Operations Management, ERP/MRP Systems, Risk Management, Industrial Networks",3.0,4,JD_1410
REC_03199,1.0,7.0,22.0,37.2,5.0,Female,Intern,Media,Xi'an,Bachelor's,CPC Member,Audience Analytics,"AR/VR Tech, Data Analysis, Troubleshooting, AdTech (OpenRTB), Content Licensing, Deep Learning, Acoustics, Agile/Scrum",1.0,0,JD_1121
REC_03200,6.0,25.0,31.0,48.0,14.0,Female,Mid-level,Real Estate,,Bachelor's,Non-affiliated,Investment Analyst,"Project Controls, Operations Management, Navisworks, UX/UI, Portfolio Management, BIM Coordination",1.0,2,JD_0895
REC_03201,8.0,21.0,33.0,48.8,8.0,Female,Senior,FinTech,Chongqing,Master's,CPC Member,Scientist Actuarial,"Excel, Go, Java, Payment Gateways, Cryptography, System Architecture",2.0,3,JD_1631
REC_03202,3.0,15.0,28.0,44.9,5.0,Female,Junior,Energy,Wuhan,Bachelor's,Non-affiliated,Power Plant Manager,"Environmental Science, Research, Health & Safety Regulations, Carbon Auditing, Control Theory, Economics, Thermodynamics",1.0,1,JD_0296
